protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_1fmol_inj1	RD139_Wide_UPS1_1fmol_inj2	RD139_Wide_UPS1_1fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P12081ups|SYHC_HUMAN_UPS	129335.68441220895	103714.12521877117	141681.91885063527	4667168.648666706	4635717.6355691245	4661817.6719297785	3	9.785284575760817e-10	-5.2197830437764665	True	2.4863252113376432e-05	True	True	Human	True	False	False	True	diann231	directlfq	min	1.660964047443681
P68206	60369967.63237079	62973459.77307532	58839291.50591175	86015829.84648755	82370604.65055144	83459018.95476003	0	0.0001485113231820221	-0.46715256873036565	False	4.9726504226752865e-05	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAI5	497755836.0100039	504201827.4143568	493068839.51495385	564876308.4263834	554581356.0888152	562410729.9669099	0	0.0001563600141599366	-0.16989375982099633	False	7.45897563401293e-05	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9X9	1092047048.7441485	1075422263.3057055	1066917298.282112	918954600.2889986	945816070.9128186	931286967.5327768	0	0.00016989526144080755	0.2100980351365468	False	9.945300845350573e-05	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09551	129335.68441220895	103714.12521877117	141681.91885063527	1177888.1517850028	1275367.249999999	1279526.9013730586	3	0.0002862110876187526	-3.316321332008455	False	0.00012431626056688214	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADC1	6119238.315514152	6656159.907619653	6449032.407698659	8596793.095455326	8373682.384957699	8932357.586618284	0	0.0005938619328731594	-0.43016902764921294	False	0.0001491795126802586	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6M8	10920722688.27374	11113568531.373451	11052075655.24626	11746956599.191933	11700395568.941322	11868610880.075045	0	0.0006556444119814837	-0.09408355671359268	False	0.00017404276479363504	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P68871ups|HBB_HUMAN_UPS	4630512.699189279	5428276.41127421	4991271.735155635	8693175.72316026	8275388.722951248	8491770.928477725	0	0.0008847737965341947	-0.7584821035272635	False	0.00019890601690701146	False	False	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
Q15843ups|NEDD8_HUMAN_UPS	129335.68441220895	103714.12521877117	141681.91885063527	1683221.7559098934	1551817.8904138196	1494703.888085293	3	0.0010171449927753706	-3.657831916263335	False	0.00022376926902038788	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P0A8G0	3104655.522945563	2996068.460212204	2894828.353632703	2228186.750535341	2339448.9614578364	2110295.580367924	0	0.001034184758657925	0.4298106173230389	False	0.0002486325211337643	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P02768ups|ALBU_HUMAN_UPS	129335.68441220895	103714.12521877117	141681.91885063527	14371248.321032375	16003677.771099266	15617095.766062789	3	0.0010420511556161528	-6.939381675674508	False	0.00027349577324714075	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P15559ups|NQO1_HUMAN_UPS	129335.68441220895	103714.12521877117	141681.91885063527	840865.1189044454	800529.8125000005	928309.6185436648	3	0.001325503016400375	-2.7776724553290806	False	0.0002983590253605172	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P16677	834866.1023152223	854734.111273885	986290.0753719052	89971.91244016484	151911.7812499999	122842.4641613272	3	0.0014246114130128417	2.8751333895797493	False	0.0003232222774738936	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23256	2337934.4678640403	2251637.1338253138	2315209.6077132965	2629045.0387046062	2541830.249999998	2623527.595222887	0	0.0015367679425102386	-0.17484280393839802	False	0.00034808552958727007	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09030	155973069.2380658	157149542.59776452	156518939.97364143	160911983.37877753	159699134.20907348	160687276.94903472	0	0.0015791656365508216	-0.03537155354690796	False	0.00037294878170064644	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75969	815601.4683454232	746397.6368393486	666489.6565826689	89971.91244016484	151911.7812499999	122842.4641613272	3	0.0016190309833448444	2.6111801081162604	False	0.0003978120338140229	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A717	1291485294.4123096	1333882517.252251	1282043530.5361156	1473860518.3088984	1497003000.2731633	1440303205.6353564	0	0.001852564596944615	-0.17494715013442008	False	0.00042267528592739934	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P28635	462057761.823643	448738067.0422128	437950358.70181066	391413502.0267047	374276904.3127633	378433683.0520982	0	0.0019698986287343383	0.23737534932916138	False	0.00044753853804077576	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9Y6	2839131947.509275	2780542124.0398865	2816891275.1478715	2595696769.4442244	2562017970.537833	2638810099.957384	0	0.002061263521218941	0.11382456349209134	False	0.0004724017901541522	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAT2	3653352.4913681247	3818189.094647791	3783445.2255144776	4424946.548093488	4402923.371969308	4225693.689424243	0	0.0021128975045525368	-0.21387934857452673	False	0.0004972650422675286	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P62558	122851472.23170625	121366166.80507216	122267002.27230456	129890138.3089946	129223025.48572044	127614659.52444528	0	0.002154989192640695	-0.07756582458773385	False	0.000522128294380905	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P07118	1321764225.144086	1311820418.6088903	1312653924.5137317	1355774502.7584949	1347185287.2581625	1361539807.0966263	0	0.002184035200580176	-0.04259956886981078	False	0.0005469915464942815	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P02942	181001566.738848	186766722.8283748	178925930.95943362	207665784.8822133	203630944.7981148	201605191.4313389	0	0.0022254763865463636	-0.16492210294201756	False	0.000571854798607658	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A890	62473741.50328738	60195476.398591705	61593880.12492392	67325791.61653315	66709663.31084567	68254227.3937807	0	0.0027801709664142336	-0.1346555633990264	False	0.0005967180507210343	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P01579ups|IFNG_HUMAN_UPS	129335.68441220895	103714.12521877117	141681.91885063527	2870011.531543449	3185600.0	3451452.726267387	3	0.0029285074632611936	-4.665069870850666	False	0.0006215813028344107	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P01008ups|ANT3_HUMAN_UPS	129335.68441220895	103714.12521877117	141681.91885063527	3933939.781084284	4385406.944963866	4766091.788826785	3	0.0031527175269572207	-5.1259603264679425	False	0.0006464445549477872	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P0AFF6	1233457042.0989966	1227851876.9952288	1248814007.1418166	1291804128.6196263	1296836265.488305	1279610972.8243642	0	0.0032781054586403205	-0.060214559192695694	False	0.0006713078070611637	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A905	308215445.792622	315132010.43480814	318989877.0112939	339518844.5352669	344195790.11949337	352211214.6896525	0	0.003314371417575604	-0.1366052336691163	False	0.0006961710591745401	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P22564	766300.4969275919	710604.4162034688	727277.8975534511	513571.8052059943	499010.40625	507955.75017266633	0	0.0033569874769194532	0.5356620481973485	False	0.0007210343112879165	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00918ups|CAH2_HUMAN_UPS	129335.68441220895	103714.12521877117	141681.91885063527	12824835.808465367	10487069.465512063	11474292.624956409	3	0.0034638549206215496	-6.536513056420167	False	0.0007458975634012929	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P76046	12252170.982763937	12121641.25943514	11997331.448097523	10183630.746348968	10559194.27056275	10726274.14031458	0	0.003479344170644124	0.20885841178300085	False	0.0007707608155146694	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69786	209000672.8769502	209388093.8668501	204204123.35054535	193877909.42024705	190936103.39529747	196151910.79537052	0	0.0036194373824907197	0.09983555631855193	False	0.0007956240676280458	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69811	814268553.6265748	819908799.3983495	797665992.436666	865411393.8028767	877034507.616874	865959962.6964772	0	0.0038027161774641495	-0.10111807204815974	False	0.0008204873197414222	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AD59	47577663.20022203	47586112.482802846	42467180.11960512	62229071.32337521	62082647.32422184	57018794.046298414	0	0.003818631890841672	-0.39781671354983866	False	0.0008453505718547987	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADU2	156235532.256796	147349970.1577853	152997083.28689703	188880722.753526	176366547.929499	187362310.63182864	0	0.004104799028234896	-0.2753847407886919	False	0.000870213823968175	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6J8	359364429.970068	351466604.8259431	349710512.62908566	324847577.05974275	333734628.49747	331473316.94856924	0	0.00431153696261935	0.09921980132821882	False	0.0008950770760815515	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAD6	5038271.651227223	4225586.096107255	5609360.396917987	8509579.262318755	8981133.275167983	8324866.499662082	0	0.004359384448718092	-0.795525118142038	False	0.0009199403281949279	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77182	12225114.781169465	12184829.973645888	11892847.3530366	13026282.447780585	12971010.615091115	12727189.51174518	0	0.004640129098762939	-0.09316544971525692	False	0.0009448035803083044	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P02144ups|MYG_HUMAN_UPS	129335.68441220895	103714.12521877117	141681.91885063527	1267614.2068706094	1520580.9542966783	1578418.197438144	3	0.004642510359117383	-3.542584752735103	False	0.0009696668324216808	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P11447	36967332.30450504	36557802.80952612	36166935.510599874	38374049.00667506	38081008.66534952	38542456.097689	0	0.005635573605112424	-0.06814343007679148	False	0.000994530084535057	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P21338	9347069.70549329	9048822.219654417	10031237.340962324	12034548.443187632	12400432.793998074	13490953.959709393	0	0.0059088226583524596	-0.41591634082965795	False	0.0010193933366484337	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P05413ups|FABPH_HUMAN_UPS	129335.68441220895	103714.12521877117	141681.91885063527	2864370.665566685	3633917.999999999	3630172.3321134993	3	0.006060919374922447	-4.7564130299031095	False	0.00104425658876181	False	True	Human	True	False	False	False	diann231	directlfq	min	1.660964047443681
P0ADT2	1594444.5758285203	1369757.838823158	1071534.9141574504	2514987.034992519	2739442.157863201	2553555.259952243	0	0.0060793244561323095	-0.9521179023968934	False	0.0010691198408751864	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
