Protein.Group	pval	log2fc	-log10(p-value)	color	gene_names_	label	FC_pass	Bonf_pass	BH_thr	BH_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	2.5071695246738126e-07	-0.9138103454977369	6.6008162998107265	down		ids:P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	True	True	3.0193236714975848e-05	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.5
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	5.054751431589499e-07	-0.971393800079408	6.296300196065718	down		ids:P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	True	True	6.0386473429951696e-05	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.5
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	1.1807840856690454e-06	-0.9310223800973461	5.927829508800753	down		ids:P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	True	True	9.057971014492755e-05	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.5
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	1.3672892675337942e-06	-0.9414329872784286	5.8641395951587665	down		ids:P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	True	True	0.00012077294685990339	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.5
P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)	4.821767751646178e-06	-0.942627102196063	5.316793711960971	down		ids:P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)	True	True	0.00015096618357487922	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.5
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	6.984813641782067e-06	-0.8129301760366516	5.1558451765827815	down		ids:P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	True	True	0.0001811594202898551	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.5
P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	7.460759499817253e-06	-1.1452029830332862	5.127216959418752	down		ids:P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	True	True	0.00021135265700483093	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.5
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	8.80639702801392e-06	-0.941231653541891	5.055201738682456	down		ids:P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	True	True	0.00024154589371980678	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.5
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	9.615318469629693e-06	-0.9148023031347634	5.017036326889638	down		ids:P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	True	True	0.0002717391304347826	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.5
P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	1.0909906574337261e-05	-1.0486542346022603	4.962178968423896	down		ids:P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	True	True	0.00030193236714975844	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.5
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	1.2007705083935682e-05	-1.1281740939438336	4.920539987153211	down		ids:P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	True	True	0.0003321256038647343	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.5
P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	1.8220689805798377e-05	-0.8702502153661982	4.73943518536626	down		ids:P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	True	True	0.0003623188405797102	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.5
O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	1.8483956592246234e-05	-0.9181840743745973	4.733205060050004	down		ids:O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	True	True	0.000392512077294686	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.5
Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	2.0171391628717225e-05	-0.896973144023967	4.695264138682414	down		ids:Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	True	True	0.00042270531400966186	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.5
