Protein.Group	pval	log2fc	-log10(p-value)	color	gene_names_	label	FC_pass	Bonf_pass	BH_thr	BH_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)	8.629188789140882e-08	-1.155466370796109	7.064030029424876	down		ids:P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)	True	True	3.0284675953967296e-05	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.6609640474436812
P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)	1.0372126925844958e-07	-1.4814960502755703	6.984132177319501	down		ids:P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)	True	True	6.056935190793459e-05	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.6609640474436812
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	2.0061708630840427e-07	-1.2136866498759922	6.697632081418043	down		ids:P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	True	True	9.08540278619019e-05	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.6609640474436812
O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	3.259561350955838e-07	-1.1608666938378107	6.486840840323801	down		ids:O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	True	True	0.00012113870381586918	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.6609640474436812
P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)	4.207035850002739e-07	-1.2968867056534172	6.376023787152952	down		ids:P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)	True	True	0.00015142337976983646	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.6609640474436812
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	4.5796493039122493e-07	-1.1657605231931463	6.339167777718213	down		ids:P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	True	True	0.0001817080557238038	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.6609640474436812
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	5.555537207431883e-07	-1.1452420422620584	6.25527393943367	down		ids:P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	True	True	0.00021199273167777106	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.6609640474436812
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	7.40000947728801e-07	-1.2077697080622443	6.130767724062098	down		ids:P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	True	True	0.00024227740763173837	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.6609640474436812
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	8.080328435590267e-07	-1.28675713956709	6.0925709863955095	down		ids:P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	True	True	0.00027256208358570564	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.6609640474436812
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	8.85948366398827e-07	-1.2711319171279314	6.052591588317808	down		ids:P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	True	True	0.0003028467595396729	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.6609640474436812
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	1.1675463170958566e-06	-1.1160818288086247	5.932725881759579	down		ids:P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	True	True	0.00033313143549364025	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.6609640474436812
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	1.538730931834508e-06	-1.235777789589207	5.812837315864275	down		ids:P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	True	True	0.0003634161114476076	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.6609640474436812
P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)	1.9448764406568693e-06	-1.2407982087579228	5.7111079844901695	down		ids:P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)	True	True	0.0003937007874015748	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.6609640474436812
